date,time,cash_type,card,amount,product,datetime,hour,month,year_month,month_name
6/13/2024,4:58:00,card,ANON-0000-0000-0294,32.82,Americano with Milk,6/13/2024 4:58,4,Jun,2024-06,Jun
6/13/2024,3:46:00,card,ANON-0000-0000-0295,37.72,Hot Chocolate,6/13/2024 3:46,3,Jun,2024-06,Jun
6/13/2024,22:19:00,card,ANON-0000-0000-0296,37.72,Latte,6/13/2024 22:19,22,Jun,2024-06,Jun
6/13/2024,20:51:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/13/2024 20:51,20,Jun,2024-06,Jun
6/13/2024,19:46:00,card,ANON-0000-0000-0012,23.02,Espresso,6/13/2024 19:46,19,Jun,2024-06,Jun
6/13/2024,21:00:00,card,ANON-0000-0000-0295,23.02,Espresso,6/13/2024 21:00,21,Jun,2024-06,Jun
6/13/2024,0:17:00,card,ANON-0000-0000-0009,32.82,Americano with Milk,6/13/2024 0:17,0,Jun,2024-06,Jun
6/13/2024,2:28:00,card,ANON-0000-0000-0009,32.82,Americano with Milk,6/13/2024 2:28,2,Jun,2024-06,Jun
6/14/2024,22:13:00,card,ANON-0000-0000-0141,27.92,Cortado,6/14/2024 22:13,22,Jun,2024-06,Jun
6/14/2024,6:31:00,card,ANON-0000-0000-0297,27.92,Americano,6/14/2024 6:31,6,Jun,2024-06,Jun
6/14/2024,14:41:00,card,ANON-0000-0000-0097,37.72,Latte,6/14/2024 14:41,14,Jun,2024-06,Jun
6/14/2024,5:53:00,card,ANON-0000-0000-0298,32.82,Americano with Milk,6/14/2024 5:53,5,Jun,2024-06,Jun
6/15/2024,2:02:00,card,ANON-0000-0000-0299,37.72,Cappuccino,6/15/2024 2:02,2,Jun,2024-06,Jun
6/15/2024,21:28:00,card,ANON-0000-0000-0300,37.72,Latte,6/15/2024 21:28,21,Jun,2024-06,Jun
6/15/2024,22:46:00,card,ANON-0000-0000-0300,32.82,Americano with Milk,6/15/2024 22:46,22,Jun,2024-06,Jun
6/15/2024,23:52:00,card,ANON-0000-0000-0300,23.02,Espresso,6/15/2024 23:52,23,Jun,2024-06,Jun
6/15/2024,0:35:00,card,ANON-0000-0000-0300,37.72,Cocoa,6/15/2024 0:35,0,Jun,2024-06,Jun
6/15/2024,1:24:00,card,ANON-0000-0000-0300,32.82,Americano with Milk,6/15/2024 1:24,1,Jun,2024-06,Jun
6/15/2024,3:29:00,card,ANON-0000-0000-0301,32.82,Americano with Milk,6/15/2024 3:29,3,Jun,2024-06,Jun
6/15/2024,14:04:00,card,ANON-0000-0000-0302,27.92,Americano,6/15/2024 14:04,14,Jun,2024-06,Jun
6/16/2024,19:51:00,card,ANON-0000-0000-0059,32.82,Americano with Milk,6/16/2024 19:51,19,Jun,2024-06,Jun
6/16/2024,10:41:00,card,ANON-0000-0000-0303,37.72,Latte,6/16/2024 10:41,10,Jun,2024-06,Jun
6/16/2024,0:38:00,card,ANON-0000-0000-0303,37.72,Hot Chocolate,6/16/2024 0:38,0,Jun,2024-06,Jun
6/16/2024,1:41:00,card,ANON-0000-0000-0303,37.72,Hot Chocolate,6/16/2024 1:41,1,Jun,2024-06,Jun
6/16/2024,1:27:00,card,ANON-0000-0000-0276,32.82,Americano with Milk,6/16/2024 1:27,1,Jun,2024-06,Jun
6/16/2024,0:39:00,card,ANON-0000-0000-0274,23.02,Espresso,6/16/2024 0:39,0,Jun,2024-06,Jun
6/16/2024,2:36:00,card,ANON-0000-0000-0304,32.82,Americano with Milk,6/16/2024 2:36,2,Jun,2024-06,Jun
6/16/2024,5:10:00,card,ANON-0000-0000-0304,32.82,Americano with Milk,6/16/2024 5:10,5,Jun,2024-06,Jun
6/16/2024,19:59:00,card,ANON-0000-0000-0305,37.72,Hot Chocolate,6/16/2024 19:59,19,Jun,2024-06,Jun
6/16/2024,23:36:00,card,ANON-0000-0000-0306,37.72,Hot Chocolate,6/16/2024 23:36,23,Jun,2024-06,Jun
6/16/2024,21:17:00,card,ANON-0000-0000-0059,32.82,Americano with Milk,6/16/2024 21:17,21,Jun,2024-06,Jun
6/16/2024,22:16:00,card,ANON-0000-0000-0059,32.82,Americano with Milk,6/16/2024 22:16,22,Jun,2024-06,Jun
6/17/2024,9:24:00,card,ANON-0000-0000-0307,27.92,Americano,6/17/2024 9:24,9,Jun,2024-06,Jun
6/17/2024,12:05:00,card,ANON-0000-0000-0308,27.92,Cortado,6/17/2024 12:05,12,Jun,2024-06,Jun
6/17/2024,13:37:00,card,ANON-0000-0000-0308,27.92,Cortado,6/17/2024 13:37,13,Jun,2024-06,Jun
6/17/2024,7:51:00,card,ANON-0000-0000-0042,37.72,Cappuccino,6/17/2024 7:51,7,Jun,2024-06,Jun
6/17/2024,3:35:00,card,ANON-0000-0000-0164,37.72,Cappuccino,6/17/2024 3:35,3,Jun,2024-06,Jun
6/17/2024,2:13:00,card,ANON-0000-0000-0012,37.72,Cappuccino,6/17/2024 2:13,2,Jun,2024-06,Jun
6/17/2024,3:11:00,card,ANON-0000-0000-0012,37.72,Cappuccino,6/17/2024 3:11,3,Jun,2024-06,Jun
6/17/2024,4:36:00,card,ANON-0000-0000-0012,27.92,Americano,6/17/2024 4:36,4,Jun,2024-06,Jun
6/17/2024,3:19:00,card,ANON-0000-0000-0309,27.92,Americano,6/17/2024 3:19,3,Jun,2024-06,Jun
6/17/2024,16:11:00,card,ANON-0000-0000-0009,32.82,Americano with Milk,6/17/2024 16:11,16,Jun,2024-06,Jun
6/18/2024,4:06:00,card,ANON-0000-0000-0299,27.92,Americano,6/18/2024 4:06,4,Jun,2024-06,Jun
6/18/2024,5:12:00,card,ANON-0000-0000-0299,37.72,Cappuccino,6/18/2024 5:12,5,Jun,2024-06,Jun
6/18/2024,20:40:00,card,ANON-0000-0000-0154,37.72,Cappuccino,6/18/2024 20:40,20,Jun,2024-06,Jun
6/18/2024,21:38:00,card,ANON-0000-0000-0154,37.72,Cappuccino,6/18/2024 21:38,21,Jun,2024-06,Jun
6/18/2024,11:49:00,card,ANON-0000-0000-0310,27.92,Cortado,6/18/2024 11:49,11,Jun,2024-06,Jun
6/18/2024,20:49:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/18/2024 20:49,20,Jun,2024-06,Jun
6/18/2024,22:18:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/18/2024 22:18,22,Jun,2024-06,Jun
6/19/2024,23:19:00,card,ANON-0000-0000-0311,37.72,Latte,6/19/2024 23:19,23,Jun,2024-06,Jun
6/19/2024,17:54:00,card,ANON-0000-0000-0141,27.92,Cortado,6/19/2024 17:54,17,Jun,2024-06,Jun
6/19/2024,6:00:00,card,ANON-0000-0000-0312,27.92,Americano,6/19/2024 6:00,6,Jun,2024-06,Jun
6/19/2024,11:27:00,card,ANON-0000-0000-0313,37.72,Latte,6/19/2024 11:27,11,Jun,2024-06,Jun
6/19/2024,12:31:00,card,ANON-0000-0000-0313,37.72,Cocoa,6/19/2024 12:31,12,Jun,2024-06,Jun
6/19/2024,21:36:00,card,ANON-0000-0000-0164,32.82,Americano with Milk,6/19/2024 21:36,21,Jun,2024-06,Jun
6/19/2024,4:43:00,card,ANON-0000-0000-0153,37.72,Cappuccino,6/19/2024 4:43,4,Jun,2024-06,Jun
6/19/2024,5:59:00,card,ANON-0000-0000-0153,37.72,Latte,6/19/2024 5:59,5,Jun,2024-06,Jun
6/19/2024,7:31:00,card,ANON-0000-0000-0009,32.82,Americano with Milk,6/19/2024 7:31,7,Jun,2024-06,Jun
6/19/2024,4:59:00,card,ANON-0000-0000-0192,37.72,Cappuccino,6/19/2024 4:59,4,Jun,2024-06,Jun
6/19/2024,6:03:00,card,ANON-0000-0000-0192,32.82,Americano with Milk,6/19/2024 6:03,6,Jun,2024-06,Jun
6/20/2024,2:06:00,card,ANON-0000-0000-0097,37.72,Latte,6/20/2024 2:06,2,Jun,2024-06,Jun
6/20/2024,11:02:00,card,ANON-0000-0000-0314,37.72,Latte,6/20/2024 11:02,11,Jun,2024-06,Jun
6/20/2024,0:00:00,card,ANON-0000-0000-0314,37.72,Latte,6/20/2024 0:00,0,Jun,2024-06,Jun
6/20/2024,15:10:00,card,ANON-0000-0000-0257,37.72,Latte,6/20/2024 15:10,15,Jun,2024-06,Jun
6/20/2024,9:40:00,card,ANON-0000-0000-0009,37.72,Latte,6/20/2024 9:40,9,Jun,2024-06,Jun
6/20/2024,11:17:00,card,ANON-0000-0000-0009,32.82,Americano with Milk,6/20/2024 11:17,11,Jun,2024-06,Jun
6/21/2024,11:55:00,card,ANON-0000-0000-0311,37.72,Latte,6/21/2024 11:55,11,Jun,2024-06,Jun
6/21/2024,1:40:00,card,ANON-0000-0000-0315,27.92,Americano,6/21/2024 1:40,1,Jun,2024-06,Jun
6/21/2024,19:19:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/21/2024 19:19,19,Jun,2024-06,Jun
6/21/2024,20:31:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/21/2024 20:31,20,Jun,2024-06,Jun
6/21/2024,12:16:00,card,ANON-0000-0000-0316,23.02,Espresso,6/21/2024 12:16,12,Jun,2024-06,Jun
6/21/2024,6:26:00,card,ANON-0000-0000-0009,37.72,Latte,6/21/2024 6:26,6,Jun,2024-06,Jun
6/21/2024,23:06:00,card,ANON-0000-0000-0154,37.72,Cappuccino,6/21/2024 23:06,23,Jun,2024-06,Jun
6/21/2024,0:06:00,card,ANON-0000-0000-0154,37.72,Cappuccino,6/21/2024 0:06,0,Jun,2024-06,Jun
6/21/2024,1:54:00,card,ANON-0000-0000-0180,37.72,Cappuccino,6/21/2024 1:54,1,Jun,2024-06,Jun
6/21/2024,3:00:00,card,ANON-0000-0000-0180,37.72,Cappuccino,6/21/2024 3:00,3,Jun,2024-06,Jun
6/21/2024,4:18:00,card,ANON-0000-0000-0180,27.92,Americano,6/21/2024 4:18,4,Jun,2024-06,Jun
6/21/2024,7:37:00,card,ANON-0000-0000-0311,32.82,Americano with Milk,6/21/2024 7:37,7,Jun,2024-06,Jun
6/22/2024,15:50:00,card,ANON-0000-0000-0141,27.92,Cortado,6/22/2024 15:50,15,Jun,2024-06,Jun
6/22/2024,13:48:00,card,ANON-0000-0000-0311,32.82,Americano with Milk,6/22/2024 13:48,13,Jun,2024-06,Jun
6/22/2024,5:15:00,card,ANON-0000-0000-0317,32.82,Americano with Milk,6/22/2024 5:15,5,Jun,2024-06,Jun
6/22/2024,13:20:00,card,ANON-0000-0000-0009,37.72,Latte,6/22/2024 13:20,13,Jun,2024-06,Jun
6/22/2024,10:23:00,card,ANON-0000-0000-0318,37.72,Cappuccino,6/22/2024 10:23,10,Jun,2024-06,Jun
6/23/2024,12:01:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/23/2024 12:01,12,Jun,2024-06,Jun
6/23/2024,13:50:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/23/2024 13:50,13,Jun,2024-06,Jun
6/23/2024,6:47:00,card,ANON-0000-0000-0319,37.72,Cappuccino,6/23/2024 6:47,6,Jun,2024-06,Jun
6/23/2024,5:07:00,card,ANON-0000-0000-0320,37.72,Latte,6/23/2024 5:07,5,Jun,2024-06,Jun
6/23/2024,6:36:00,card,ANON-0000-0000-0320,37.72,Cappuccino,6/23/2024 6:36,6,Jun,2024-06,Jun
6/24/2024,20:39:00,card,ANON-0000-0000-0164,32.82,Americano with Milk,6/24/2024 20:39,20,Jun,2024-06,Jun
6/24/2024,1:36:00,card,ANON-0000-0000-0180,37.72,Cappuccino,6/24/2024 1:36,1,Jun,2024-06,Jun
6/24/2024,2:44:00,card,ANON-0000-0000-0180,37.72,Cappuccino,6/24/2024 2:44,2,Jun,2024-06,Jun
6/24/2024,2:29:00,card,ANON-0000-0000-0321,37.72,Latte,6/24/2024 2:29,2,Jun,2024-06,Jun
6/24/2024,22:00:00,card,ANON-0000-0000-0203,37.72,Cappuccino,6/24/2024 22:00,22,Jun,2024-06,Jun
6/24/2024,23:00:00,card,ANON-0000-0000-0203,37.72,Cappuccino,6/24/2024 23:00,23,Jun,2024-06,Jun
6/25/2024,19:24:00,card,ANON-0000-0000-0322,37.72,Latte,6/25/2024 19:24,19,Jun,2024-06,Jun
6/25/2024,4:26:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,6/25/2024 4:26,4,Jun,2024-06,Jun
6/25/2024,5:42:00,card,ANON-0000-0000-0040,32.82,Americano with Milk,6/25/2024 5:42,5,Jun,2024-06,Jun
6/25/2024,10:52:00,card,ANON-0000-0000-0203,37.72,Cappuccino,6/25/2024 10:52,10,Jun,2024-06,Jun
6/26/2024,9:01:00,card,ANON-0000-0000-0323,37.72,Latte,6/26/2024 9:01,9,Jun,2024-06,Jun
6/26/2024,8:29:00,card,ANON-0000-0000-0324,23.02,Espresso,6/26/2024 8:29,8,Jun,2024-06,Jun
6/26/2024,10:01:00,card,ANON-0000-0000-0325,27.92,Americano,6/26/2024 10:01,10,Jun,2024-06,Jun
6/26/2024,21:53:00,card,ANON-0000-0000-0009,37.72,Latte,6/26/2024 21:53,21,Jun,2024-06,Jun
6/26/2024,3:00:00,card,ANON-0000-0000-0009,37.72,Cappuccino,6/26/2024 3:00,3,Jun,2024-06,Jun
6/26/2024,4:14:00,card,ANON-0000-0000-0206,32.82,Americano with Milk,6/26/2024 4:14,4,Jun,2024-06,Jun
6/27/2024,15:43:00,card,ANON-0000-0000-0326,32.82,Americano with Milk,6/27/2024 15:43,15,Jun,2024-06,Jun
6/27/2024,11:48:00,card,ANON-0000-0000-0327,27.92,Cortado,6/27/2024 11:48,11,Jun,2024-06,Jun
6/27/2024,20:03:00,card,ANON-0000-0000-0328,32.82,Americano with Milk,6/27/2024 20:03,20,Jun,2024-06,Jun
6/27/2024,2:31:00,card,ANON-0000-0000-0329,37.72,Cappuccino,6/27/2024 2:31,2,Jun,2024-06,Jun
6/28/2024,8:35:00,card,ANON-0000-0000-0141,27.92,Cortado,6/28/2024 8:35,8,Jun,2024-06,Jun
6/28/2024,3:54:00,card,ANON-0000-0000-0274,23.02,Espresso,6/28/2024 3:54,3,Jun,2024-06,Jun
6/28/2024,2:55:00,card,ANON-0000-0000-0330,32.82,Americano with Milk,6/28/2024 2:55,2,Jun,2024-06,Jun
6/28/2024,4:01:00,card,ANON-0000-0000-0331,37.72,Latte,6/28/2024 4:01,4,Jun,2024-06,Jun
6/28/2024,4:20:00,card,ANON-0000-0000-0332,37.72,Cappuccino,6/28/2024 4:20,4,Jun,2024-06,Jun
6/29/2024,23:10:00,card,ANON-0000-0000-0097,32.82,Americano with Milk,6/29/2024 23:10,23,Jun,2024-06,Jun
6/29/2024,16:19:00,card,ANON-0000-0000-0333,32.82,Americano with Milk,6/29/2024 16:19,16,Jun,2024-06,Jun
6/29/2024,17:26:00,card,ANON-0000-0000-0333,32.82,Americano with Milk,6/29/2024 17:26,17,Jun,2024-06,Jun
6/29/2024,6:24:00,card,ANON-0000-0000-0334,37.72,Cappuccino,6/29/2024 6:24,6,Jun,2024-06,Jun
6/29/2024,7:42:00,card,ANON-0000-0000-0334,37.72,Cappuccino,6/29/2024 7:42,7,Jun,2024-06,Jun
6/29/2024,23:43:00,card,ANON-0000-0000-0335,37.72,Cappuccino,6/29/2024 23:43,23,Jun,2024-06,Jun
6/29/2024,0:52:00,card,ANON-0000-0000-0335,37.72,Hot Chocolate,6/29/2024 0:52,0,Jun,2024-06,Jun
6/29/2024,3:22:00,card,ANON-0000-0000-0009,37.72,Latte,6/29/2024 3:22,3,Jun,2024-06,Jun
6/30/2024,4:09:00,card,ANON-0000-0000-0336,37.72,Latte,6/30/2024 4:09,4,Jun,2024-06,Jun
6/30/2024,5:50:00,card,ANON-0000-0000-0337,23.02,Espresso,6/30/2024 5:50,5,Jun,2024-06,Jun
6/30/2024,6:41:00,card,ANON-0000-0000-0009,37.72,Hot Chocolate,6/30/2024 6:41,6,Jun,2024-06,Jun
6/30/2024,4:09:00,card,ANON-0000-0000-0097,32.82,Americano with Milk,6/30/2024 4:09,4,Jun,2024-06,Jun
7/1/2024,7:26:00,card,ANON-0000-0000-0012,23.02,Espresso,7/1/2024 7:26,7,Jul,2024-07,Jul
7/1/2024,8:51:00,card,ANON-0000-0000-0338,37.72,Cappuccino,7/1/2024 8:51,8,Jul,2024-07,Jul
7/1/2024,9:54:00,card,ANON-0000-0000-0339,37.72,Cappuccino,7/1/2024 9:54,9,Jul,2024-07,Jul
7/2/2024,18:54:00,card,ANON-0000-0000-0304,32.82,Americano with Milk,7/2/2024 18:54,18,Jul,2024-07,Jul
7/2/2024,21:00:00,card,ANON-0000-0000-0304,27.92,Americano,7/2/2024 21:00,21,Jul,2024-07,Jul
7/2/2024,0:05:00,card,ANON-0000-0000-0019,37.72,Latte,7/2/2024 0:05,0,Jul,2024-07,Jul
7/2/2024,3:13:00,card,ANON-0000-0000-0340,27.92,Americano,7/2/2024 3:13,3,Jul,2024-07,Jul
7/2/2024,7:24:00,card,ANON-0000-0000-0341,32.82,Americano with Milk,7/2/2024 7:24,7,Jul,2024-07,Jul
7/2/2024,2:23:00,card,ANON-0000-0000-0329,32.82,Americano with Milk,7/2/2024 2:23,2,Jul,2024-07,Jul
7/3/2024,3:14:00,card,ANON-0000-0000-0012,32.82,Americano with Milk,7/3/2024 3:14,3,Jul,2024-07,Jul
7/3/2024,1:16:00,card,ANON-0000-0000-0342,37.72,Cappuccino,7/3/2024 1:16,1,Jul,2024-07,Jul
7/3/2024,2:25:00,card,ANON-0000-0000-0343,37.72,Cappuccino,7/3/2024 2:25,2,Jul,2024-07,Jul
7/3/2024,5:15:00,card,ANON-0000-0000-0270,32.82,Americano with Milk,7/3/2024 5:15,5,Jul,2024-07,Jul
7/3/2024,6:22:00,card,ANON-0000-0000-0344,32.82,Americano with Milk,7/3/2024 6:22,6,Jul,2024-07,Jul
7/3/2024,7:31:00,card,ANON-0000-0000-0270,37.72,Latte,7/3/2024 7:31,7,Jul,2024-07,Jul
7/3/2024,11:25:00,card,ANON-0000-0000-0345,23.02,Espresso,7/3/2024 11:25,11,Jul,2024-07,Jul
7/3/2024,11:01:00,card,ANON-0000-0000-0346,37.72,Cappuccino,7/3/2024 11:01,11,Jul,2024-07,Jul
7/3/2024,6:09:00,card,ANON-0000-0000-0009,37.72,Latte,7/3/2024 6:09,6,Jul,2024-07,Jul
7/4/2024,2:23:00,card,ANON-0000-0000-0143,32.82,Americano with Milk,7/4/2024 2:23,2,Jul,2024-07,Jul
7/4/2024,3:30:00,card,ANON-0000-0000-0012,27.92,Americano,7/4/2024 3:30,3,Jul,2024-07,Jul
7/5/2024,20:28:00,card,ANON-0000-0000-0058,37.72,Cocoa,7/5/2024 20:28,20,Jul,2024-07,Jul
7/5/2024,19:43:00,card,ANON-0000-0000-0040,32.82,Americano with Milk,7/5/2024 19:43,19,Jul,2024-07,Jul
7/5/2024,20:43:00,card,ANON-0000-0000-0347,32.82,Americano with Milk,7/5/2024 20:43,20,Jul,2024-07,Jul
7/5/2024,7:56:00,card,ANON-0000-0000-0348,23.02,Espresso,7/5/2024 7:56,7,Jul,2024-07,Jul
7/5/2024,7:07:00,card,ANON-0000-0000-0099,27.92,Americano,7/5/2024 7:07,7,Jul,2024-07,Jul
7/5/2024,11:56:00,card,ANON-0000-0000-0349,23.02,Espresso,7/5/2024 11:56,11,Jul,2024-07,Jul
7/5/2024,18:03:00,card,ANON-0000-0000-0350,27.92,Americano,7/5/2024 18:03,18,Jul,2024-07,Jul
7/5/2024,18:56:00,card,ANON-0000-0000-0350,27.92,Americano,7/5/2024 18:56,18,Jul,2024-07,Jul
7/5/2024,20:01:00,card,ANON-0000-0000-0351,37.72,Cappuccino,7/5/2024 20:01,20,Jul,2024-07,Jul
7/5/2024,21:09:00,card,ANON-0000-0000-0351,32.82,Americano with Milk,7/5/2024 21:09,21,Jul,2024-07,Jul
7/6/2024,4:06:00,card,ANON-0000-0000-0352,37.72,Latte,7/6/2024 4:06,4,Jul,2024-07,Jul
7/6/2024,15:46:00,card,ANON-0000-0000-0009,32.82,Latte,7/6/2024 15:46,15,Jul,2024-07,Jul
7/6/2024,17:01:00,card,ANON-0000-0000-0009,32.82,Latte,7/6/2024 17:01,17,Jul,2024-07,Jul
7/6/2024,9:46:00,card,ANON-0000-0000-0012,32.82,Latte,7/6/2024 9:46,9,Jul,2024-07,Jul
7/6/2024,10:39:00,card,ANON-0000-0000-0012,27.92,Americano with Milk,7/6/2024 10:39,10,Jul,2024-07,Jul
7/7/2024,4:20:00,card,ANON-0000-0000-0303,32.82,Cappuccino,7/7/2024 4:20,4,Jul,2024-07,Jul
7/7/2024,14:29:00,card,ANON-0000-0000-0353,27.92,Americano with Milk,7/7/2024 14:29,14,Jul,2024-07,Jul
7/7/2024,15:36:00,card,ANON-0000-0000-0353,27.92,Americano with Milk,7/7/2024 15:36,15,Jul,2024-07,Jul
7/7/2024,4:48:00,card,ANON-0000-0000-0354,32.82,Cappuccino,7/7/2024 4:48,4,Jul,2024-07,Jul
7/7/2024,5:56:00,card,ANON-0000-0000-0354,32.82,Cappuccino,7/7/2024 5:56,5,Jul,2024-07,Jul
7/7/2024,8:30:00,card,ANON-0000-0000-0355,32.82,Hot Chocolate,7/7/2024 8:30,8,Jul,2024-07,Jul
7/7/2024,9:47:00,card,ANON-0000-0000-0355,32.82,Cocoa,7/7/2024 9:47,9,Jul,2024-07,Jul
7/7/2024,7:50:00,card,ANON-0000-0000-0356,32.82,Latte,7/7/2024 7:50,7,Jul,2024-07,Jul
7/7/2024,9:27:00,card,ANON-0000-0000-0357,32.82,Cappuccino,7/7/2024 9:27,9,Jul,2024-07,Jul
7/7/2024,1:31:00,card,ANON-0000-0000-0358,32.82,Hot Chocolate,7/7/2024 1:31,1,Jul,2024-07,Jul
7/7/2024,9:36:00,card,ANON-0000-0000-0359,27.92,Americano with Milk,7/7/2024 9:36,9,Jul,2024-07,Jul
7/8/2024,9:07:00,card,ANON-0000-0000-0360,32.82,Latte,7/8/2024 9:07,9,Jul,2024-07,Jul
7/8/2024,2:50:00,card,ANON-0000-0000-0361,23.02,Americano,7/8/2024 2:50,2,Jul,2024-07,Jul
7/8/2024,16:24:00,card,ANON-0000-0000-0362,23.02,Americano,7/8/2024 16:24,16,Jul,2024-07,Jul
7/8/2024,6:35:00,card,ANON-0000-0000-0363,27.92,Americano with Milk,7/8/2024 6:35,6,Jul,2024-07,Jul
7/8/2024,14:46:00,card,ANON-0000-0000-0019,32.82,Latte,7/8/2024 14:46,14,Jul,2024-07,Jul
7/9/2024,2:52:00,card,ANON-0000-0000-0333,27.92,Americano with Milk,7/9/2024 2:52,2,Jul,2024-07,Jul
7/9/2024,16:28:00,card,ANON-0000-0000-0276,27.92,Americano with Milk,7/9/2024 16:28,16,Jul,2024-07,Jul
7/9/2024,21:36:00,card,ANON-0000-0000-0194,27.92,Americano with Milk,7/9/2024 21:36,21,Jul,2024-07,Jul
7/9/2024,22:49:00,card,ANON-0000-0000-0194,32.82,Cappuccino,7/9/2024 22:49,22,Jul,2024-07,Jul
7/9/2024,18:59:00,card,ANON-0000-0000-0364,27.92,Americano with Milk,7/9/2024 18:59,18,Jul,2024-07,Jul
7/10/2024,10:41:00,card,ANON-0000-0000-0365,23.02,Americano,7/10/2024 10:41,10,Jul,2024-07,Jul
7/10/2024,4:53:00,card,ANON-0000-0000-0366,27.92,Americano with Milk,7/10/2024 4:53,4,Jul,2024-07,Jul
7/10/2024,13:10:00,card,ANON-0000-0000-0328,32.82,Latte,7/10/2024 13:10,13,Jul,2024-07,Jul
7/11/2024,3:27:00,card,ANON-0000-0000-0367,32.82,Hot Chocolate,7/11/2024 3:27,3,Jul,2024-07,Jul
7/11/2024,0:18:00,card,ANON-0000-0000-0368,27.92,Americano with Milk,7/11/2024 0:18,0,Jul,2024-07,Jul
7/11/2024,22:13:00,card,ANON-0000-0000-0369,32.82,Latte,7/11/2024 22:13,22,Jul,2024-07,Jul
7/11/2024,6:58:00,card,ANON-0000-0000-0370,23.02,Americano,7/11/2024 6:58,6,Jul,2024-07,Jul
7/12/2024,3:17:00,card,ANON-0000-0000-0371,23.02,Cortado,7/12/2024 3:17,3,Jul,2024-07,Jul
7/12/2024,0:33:00,card,ANON-0000-0000-0372,32.82,Hot Chocolate,7/12/2024 0:33,0,Jul,2024-07,Jul
7/12/2024,9:25:00,card,ANON-0000-0000-0178,32.82,Hot Chocolate,7/12/2024 9:25,9,Jul,2024-07,Jul
7/12/2024,10:14:00,card,ANON-0000-0000-0177,32.82,Hot Chocolate,7/12/2024 10:14,10,Jul,2024-07,Jul
7/12/2024,11:29:00,card,ANON-0000-0000-0179,32.82,Hot Chocolate,7/12/2024 11:29,11,Jul,2024-07,Jul
7/13/2024,14:10:00,card,ANON-0000-0000-0365,32.82,Latte,7/13/2024 14:10,14,Jul,2024-07,Jul
7/13/2024,17:38:00,card,ANON-0000-0000-0365,32.82,Latte,7/13/2024 17:38,17,Jul,2024-07,Jul
7/14/2024,6:24:00,card,ANON-0000-0000-0373,23.02,Americano,7/14/2024 6:24,6,Jul,2024-07,Jul
7/14/2024,7:30:00,card,ANON-0000-0000-0373,27.92,Americano with Milk,7/14/2024 7:30,7,Jul,2024-07,Jul
7/14/2024,8:30:00,card,ANON-0000-0000-0373,32.82,Cappuccino,7/14/2024 8:30,8,Jul,2024-07,Jul
7/14/2024,9:54:00,card,ANON-0000-0000-0374,32.82,Latte,7/14/2024 9:54,9,Jul,2024-07,Jul
7/14/2024,2:11:00,card,ANON-0000-0000-0375,23.02,Americano,7/14/2024 2:11,2,Jul,2024-07,Jul
7/14/2024,7:30:00,card,ANON-0000-0000-0376,32.82,Latte,7/14/2024 7:30,7,Jul,2024-07,Jul
7/15/2024,9:05:00,card,ANON-0000-0000-0377,32.82,Cappuccino,7/15/2024 9:05,9,Jul,2024-07,Jul
7/16/2024,23:37:00,card,ANON-0000-0000-0378,27.92,Americano with Milk,7/16/2024 23:37,23,Jul,2024-07,Jul
7/16/2024,5:25:00,card,ANON-0000-0000-0367,32.82,Hot Chocolate,7/16/2024 5:25,5,Jul,2024-07,Jul
7/17/2024,4:59:00,card,ANON-0000-0000-0379,27.92,Americano with Milk,7/17/2024 4:59,4,Jul,2024-07,Jul
7/18/2024,10:13:00,card,ANON-0000-0000-0380,27.92,Americano with Milk,7/18/2024 10:13,10,Jul,2024-07,Jul
7/18/2024,11:23:00,card,ANON-0000-0000-0381,18.12,Espresso,7/18/2024 11:23,11,Jul,2024-07,Jul
7/18/2024,8:59:00,card,ANON-0000-0000-0059,23.02,Americano,7/18/2024 8:59,8,Jul,2024-07,Jul
7/18/2024,10:48:00,card,ANON-0000-0000-0059,23.02,Americano,7/18/2024 10:48,10,Jul,2024-07,Jul
7/18/2024,11:51:00,card,ANON-0000-0000-0059,23.02,Cortado,7/18/2024 11:51,11,Jul,2024-07,Jul
7/18/2024,23:33:00,card,ANON-0000-0000-0375,32.82,Latte,7/18/2024 23:33,23,Jul,2024-07,Jul
7/18/2024,18:23:00,card,ANON-0000-0000-0382,32.82,Cappuccino,7/18/2024 18:23,18,Jul,2024-07,Jul
7/18/2024,6:50:00,card,ANON-0000-0000-0009,32.82,Latte,7/18/2024 6:50,6,Jul,2024-07,Jul
7/18/2024,19:41:00,card,ANON-0000-0000-0383,32.82,Hot Chocolate,7/18/2024 19:41,19,Jul,2024-07,Jul
7/18/2024,21:59:00,card,ANON-0000-0000-0383,32.82,Latte,7/18/2024 21:59,21,Jul,2024-07,Jul
7/18/2024,22:18:00,card,ANON-0000-0000-0384,32.82,Latte,7/18/2024 22:18,22,Jul,2024-07,Jul
7/19/2024,3:02:00,card,ANON-0000-0000-0375,23.02,Americano,7/19/2024 3:02,3,Jul,2024-07,Jul
